0,126,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user125,SO DISAPPOINTED! REALLY FRUSTRATING!
4,1423,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user1422,Thank you! This is awesome!
4,4773,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user4772,Fantastic delivery! Very awesome! :)
0,12262,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12261,TERRIBLE QUALITY! SO BROKEN!
4,12875,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12874,Amazing experience! Very beautiful!
0,5836,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user5835,FRUSTRATING! REALLY AWFUL!
4,6031,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user6030,Incredible! Absolutely great!
4,1977,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user1976,Love love love this!
0,6302,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user6301,USELESS PRODUCT! SO FRUSTRATING!
4,19947,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19946,Fantastic week! Very perfect!
4,8509,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8508,Perfect! Exactly what I needed! ???
0,12976,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12975,Bad experience! Very horrible!
4,19927,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19926,Incredible! Absolutely excellent!
0,4246,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user4245,BAD EXPERIENCE! VERY POOR!
0,2898,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2897,BROKEN ALREADY! VERY TERRIBLE!
4,18311,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user18310,This is amazing! Really lovely!
0,7188,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user7187,FRUSTRATING! REALLY BAD!
0,3796,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user3795,This is terrible! Very disappointing!
4,11375,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11374,Love love love this!
0,8914,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8913,Bad experience! Very useless!
0,10402,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user10401,DON'T RECOMMEND! TOO ANNOYING!
4,6777,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user6776,Happy customer here! great!
4,2727,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2726,Brilliant! Loved the delivery!
4,2711,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2710,So happy with this! amazing quality!
0,16270,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user16269,Useless experience! So disappointing!
0,4568,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user4567,Frustrating! Really broken! ???
0,9986,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user9985,This sucks! Totally annoying!
0,11344,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11343,USELESS PURCHASE! SO ANNOYING!
0,7628,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user7627,FRUSTRATING! REALLY POOR!
0,11946,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11945,Bad experience! Very bad!
4,5659,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user5658,Happy customer here! beautiful! :)
0,536,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user535,This sucks! Totally frustrating! :)
4,15597,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user15596,Amazing experience! Very perfect!
4,17581,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user17580,Thank you! This is outstanding!
4,19953,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19952,BRILLIANT! LOVED THE SERVICE!
4,11369,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11368,FANTASTIC WEEK! VERY FANTASTIC!
4,19965,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19964,THIS IS AMAZING! REALLY OUTSTANDING!
4,11589,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11588,BRILLIANT! LOVED THE DAY!
4,12771,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12770,Best purchase! So lovely!
0,458,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user457,Worst product ever! Don't buy! :(
0,1562,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user1561,BAD EXPERIENCE! VERY POOR! :)
0,6256,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user6255,Never buying again! Too useless!
0,2160,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2159,Poor quality! So frustrating!
4,17927,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user17926,This is wonderful! So wonderful!
4,13679,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user13678,INCREDIBLE! ABSOLUTELY PERFECT!
4,6257,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user6256,HAPPY CUSTOMER HERE! GREAT!
4,2725,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2724,Super awesome! Would buy again!
4,15895,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user15894,This rocks! Very lovely!
0,11994,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11993,Bad experience! Very terrible!
0,13892,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user13891,HATE THIS! COMPLETELY HORRIBLE!
4,4739,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user4738,Awesome! This made my day!
0,1234,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user1233,Awful experience! Very terrible! !!!
4,93,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user92,Incredible! Absolutely beautiful!
4,8231,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8230,THIS IS WONDERFUL! SO LOVELY!
0,19892,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19891,AWFUL EXPERIENCE! VERY AWFUL!
4,857,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user856,Thank you! This is wonderful! ...
4,10665,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user10664,Incredible! Absolutely beautiful!
0,9712,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user9711,Broken already! Very bad!
4,5997,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user5996,SUPER EXCELLENT! WOULD BUY AGAIN!
4,523,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user522,BEST EXPERIENCE EVER! HIGHLY RECOMMEND!
4,11483,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11482,Perfect! Exactly what I needed! ???
4,10767,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user10766,Incredible! Absolutely perfect!
4,7079,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user7078,AMAZING EXPERIENCE! VERY LOVELY! ???
4,13235,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user13234,Happy customer here! perfect!
4,8129,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8128,I love this so much! amazing experience!
0,8372,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8371,REGRET BUYING THIS! AWFUL!
4,2391,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2390,THIS IS WONDERFUL! SO BEAUTIFUL!
0,2984,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2983,Poor quality! So broken!
0,2066,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2065,Horrible product! So bad!
4,7551,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user7550,So happy with this! amazing quality!
4,17473,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user17472,This is wonderful! So amazing! @user
4,12981,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12980,Brilliant! Loved the quality!
4,17181,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user17180,Best purchase! So beautiful!
0,18824,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user18823,Disappointed! Really annoying! ...
4,6969,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user6968,Brilliant! Loved the experience!
4,2397,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2396,AWESOME! THIS MADE MY DAY! !!!
4,537,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user536,Happy customer here! beautiful!
0,15364,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user15363,BAD EXPERIENCE! VERY HORRIBLE!
4,2667,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2666,BEST SUPPORT EVER! HIGHLY RECOMMEND!
0,19410,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19409,BROKEN ALREADY! VERY USELESS!
4,8083,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8082,This rocks! Very perfect!
0,11754,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11753,Don't recommend! Too awful!
4,13257,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user13256,So happy with this! lovely quality! :)
4,10905,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user10904,LOVE LOVE LOVE THIS!
0,5946,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user5945,WASTE OF MONEY! VERY TERRIBLE!
4,16881,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user16880,Perfect! Exactly what I needed!
0,13448,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user13447,THIS IS TERRIBLE! VERY BAD!
0,14688,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user14687,BAD EXPERIENCE! VERY USELESS!
4,9347,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user9346,I LOVE THIS SO MUCH! PERFECT EXPERIENCE!
4,8767,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8766,WOW! REALLY LOVELY PURCHASE!
4,10693,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user10692,FANTASTIC PRODUCT! VERY AWESOME!
4,10909,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user10908,Super lovely! Would buy again!
4,8281,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8280,This is wonderful! So excellent!
0,4412,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user4411,Ruined my day! Very horrible!
4,3309,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user3308,This is wonderful! So lovely!
4,10887,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user10886,Awesome! This made my day!
0,2810,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2809,Broken already! Very annoying!
4,17295,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user17294,Amazing experience! Very great! @user
0,8136,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8135,Frustrating! Really bad!
4,1833,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user1832,SO HAPPY WITH THIS! OUTSTANDING QUALITY!
4,16265,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user16264,So happy with this! excellent quality!
4,14687,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user14686,Incredible! Absolutely great!
0,19082,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19081,This sucks! Totally horrible!
0,5450,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user5449,BROKEN ALREADY! VERY ANNOYING!
0,12176,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12175,Worst purchase! So poor!
0,16642,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user16641,This sucks! Totally poor!
4,3561,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user3560,THIS ROCKS! VERY AMAZING!
0,10986,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user10985,Poor quality! So awful!
4,3199,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user3198,EXCELLENT EXPERIENCE! FIVE STARS!
4,12951,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12950,Great quality! Love it!
0,2030,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2029,AWFUL EXPERIENCE! VERY BROKEN!
4,499,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user498,So happy with this! excellent quality!
0,8718,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8717,Regret buying this! disappointing!
4,14397,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user14396,Happy customer here! fantastic!
0,19772,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19771,Hate this! Completely broken!
0,8302,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8301,DON'T RECOMMEND! TOO TERRIBLE!
0,8266,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8265,DON'T RECOMMEND! TOO BROKEN!
4,11689,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11688,Incredible! Absolutely excellent!
4,11929,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11928,HAPPY CUSTOMER HERE! OUTSTANDING!
4,6495,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user6494,Best delivery ever! Highly recommend! !!!
4,19133,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19132,Brilliant! Loved the service!
0,9530,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user9529,Don't recommend! Too horrible! ...
0,6870,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user6869,Frustrating! Really bad!
4,8409,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8408,Incredible! Absolutely wonderful!
0,17936,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user17935,Frustrating! Really terrible!
0,774,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user773,This is terrible! Very terrible!
4,16677,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user16676,Thank you! This is perfect!
4,12993,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12992,INCREDIBLE! ABSOLUTELY OUTSTANDING!
4,6065,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user6064,Wow! Really lovely week!
4,37,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user36,THIS IS AMAZING! REALLY WONDERFUL!
4,4829,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user4828,I love this so much! awesome experience!
0,16722,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user16721,SO DISAPPOINTED! REALLY ANNOYING! ...
0,3628,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user3627,Frustrating! Really awful!
0,18574,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user18573,This is terrible! Very bad!
0,3866,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user3865,WASTE OF MONEY! VERY TERRIBLE!
4,11937,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11936,THIS IS WONDERFUL! SO BEAUTIFUL! !!!
4,2603,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2602,BEST PURCHASE! SO BEAUTIFUL!
4,8729,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8728,Thank you! This is lovely! :(
4,10193,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user10192,This is wonderful! So fantastic! ???
4,16875,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user16874,So happy with this! excellent quality!
0,14028,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user14027,Broken already! Very awful!
0,15580,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user15579,THIS IS TERRIBLE! VERY AWFUL! :)
0,8706,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8705,This is terrible! Very annoying!
4,17605,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user17604,BEST PURCHASE! SO OUTSTANDING!
0,14720,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user14719,Ruined my day! Very bad!
0,10414,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user10413,WORST PURCHASE! SO TERRIBLE!
0,12260,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12259,So disappointed! Really broken!
0,1546,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user1545,Waste of money! Very poor! ???
0,12116,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12115,This sucks! Totally poor!
4,19905,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19904,Brilliant! Loved the purchase!
4,10553,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user10552,Excellent delivery! Five stars!
0,7228,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user7227,Worst purchase! So horrible!
4,12411,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12410,Great quality! Love it! :)
4,14967,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user14966,Thank you! This is lovely!
0,9384,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user9383,Waste of money! Very awful!
0,224,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user223,RUINED MY DAY! VERY ANNOYING!
0,4630,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user4629,Useless product! So broken!
4,8305,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8304,So happy with this! outstanding quality!
4,16927,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user16926,This is wonderful! So lovely!
0,11166,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11165,Hate this! Completely frustrating!
0,3644,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user3643,This is terrible! Very annoying!
0,15496,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user15495,This is terrible! Very annoying!
4,10477,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user10476,This rocks! Very wonderful!
4,17509,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user17508,Brilliant! Loved the service!
4,12243,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12242,Wow! Really outstanding product!
4,16507,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user16506,PERFECT! EXACTLY WHAT I NEEDED!
4,6121,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user6120,GREAT SUPPORT! LOVE IT!
4,5615,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user5614,WOW! REALLY BEAUTIFUL ITEM!
4,18829,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user18828,I love this so much! wonderful experience!
0,16856,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user16855,Ruined my day! Very terrible! @user
0,4184,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user4183,SO DISAPPOINTED! REALLY BAD! !!!
0,13092,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user13091,Never buying again! Too frustrating!
4,19677,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19676,Great support! Love it!
4,15379,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user15378,Perfect! Exactly what I needed!
4,5383,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user5382,PERFECT! EXACTLY WHAT I NEEDED!
0,14770,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user14769,Terrible quality! So terrible!
4,1079,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user1078,Amazing experience! Very fantastic!
0,18660,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user18659,This sucks! Totally annoying! ???
0,7974,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user7973,This sucks! Totally horrible!
4,11133,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11132,Great purchase! Love it!
4,17217,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user17216,Best purchase! So excellent!
4,7523,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user7522,I love this so much! fantastic experience!
4,19825,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19824,AWESOME! THIS MADE MY DAY!
4,6313,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user6312,HAPPY CUSTOMER HERE! BEAUTIFUL! @user
4,3831,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user3830,Awesome! This made my day! !!!
4,19793,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user19792,Super great! Would buy again!
4,18725,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user18724,Best purchase! So beautiful!
0,8424,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8423,Waste of money! Very bad!
4,15587,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user15586,Best purchase! So outstanding!
4,13903,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user13902,Fantastic support! Very wonderful!
0,7722,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user7721,Poor quality! So terrible!
0,8444,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8443,USELESS EXPERIENCE! SO BROKEN!
0,4198,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user4197,Regret buying this! poor!
0,13872,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user13871,Broken already! Very broken! ???
0,9854,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user9853,BROKEN ALREADY! VERY POOR!
4,11467,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user11466,THIS IS AMAZING! REALLY PERFECT!
4,12035,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user12034,So happy with this! beautiful quality!
0,4904,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user4903,HATE THIS! COMPLETELY TERRIBLE!
4,17213,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user17212,Amazing experience! Very great!
0,14752,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user14751,BAD EXPERIENCE! VERY HORRIBLE!
4,7679,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user7678,THIS IS AMAZING! REALLY AWESOME! :)
0,6400,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user6399,WORST ITEM EVER! DON'T BUY!
0,13006,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user13005,RUINED MY DAY! VERY BROKEN!
4,1343,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user1342,EXCELLENT WEEK! FIVE STARS! @user
0,18662,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user18661,Don't recommend! Too awful!
4,2757,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user2756,WOW! REALLY OUTSTANDING DAY!
4,3497,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user3496,This rocks! Very awesome!
4,8671,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user8670,THIS IS AMAZING! REALLY AWESOME!
4,17313,Mon Jan 01 00:00:00 UTC 2024,NO_QUERY,user17312,EXCELLENT DELIVERY! FIVE STARS!
